Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDJ20,OUT017,2022.5371509615377
FDV44,OUT027,5669.163351428568
FDG02,OUT049,3343.8390911504407
FDA09,OUT013,2736.9684298755183
FDT04,OUT013,544.7908500000001
FDL58,OUT019,542.9755395973153
FDE52,OUT045,1437.187002666667
FDW12,OUT035,2559.2529541176473
FDL51,OUT017,3628.94806124031
NCY42,OUT027,3175.335988157896
FDR07,OUT017,1517.6348566210045
FDN40,OUT045,2336.3497827027018
FDB35,OUT027,2513.079854666666
FDA22,OUT017,2460.4566630434783
NCL06,OUT046,4027.340974999999
FDI35,OUT013,3343.8390911504407
NCW42,OUT045,3628.94806124031
NCX06,OUT049,2736.9684298755183
FDC37,OUT027,3175.335988157896
FDZ14,OUT018,2022.5371509615377
DRG49,OUT049,3828.653698245614
NCG06,OUT045,4027.340974999999
DRC36,OUT045,2997.407679041916
FDV21,OUT019,286.4177705128205
FDB53,OUT046,2410.0863865853667
DRP47,OUT019,542.9755395973153
FDA14,OUT013,2559.2529541176473
DRC24,OUT035,2336.3497827027018
FDW21,OUT018,1622.919642068967
NCH29,OUT046,1517.6348566210045
FDU58,OUT013,3343.8390911504407
FDY27,OUT017,2736.9684298755183
FDV56,OUT035,1622.919642068967
FDT59,OUT046,3828.653698245614
FDB23,OUT046,3828.653698245614
FDR49,OUT045,754.5960957264955
FDB03,OUT010,542.9755395973153
FDN39,OUT045,2753.324882397005
FDX02,OUT027,5669.163351428568
FDQ16,OUT027,3175.335988157896
FDU35,OUT018,1517.6348566210045
NCT29,OUT013,2153.3142637362644
FDZ27,OUT046,754.5960957264955
FDN57,OUT017,1961.813186982248
FDA03,OUT018,2559.2529541176473
FDZ36,OUT045,3035.8932718309848
NCU05,OUT013,1349.2029098814226
FDT39,OUT018,2410.0863865853667
FDK60,OUT017,1517.6348566210045
FDZ25,OUT017,2460.4566630434783
FDG12,OUT046,2153.3142637362644
DRB01,OUT019,542.9755395973153
NCC43,OUT027,5669.163351428568
FDX13,OUT019,542.9755395973153
FDM22,OUT049,876.3205797979801
FDJ03,OUT027,1378.2631852760744
FDU14,OUT018,3327.9525829268296
FDB33,OUT010,384.48867398374
FDP27,OUT046,3343.8390911504407
FDO38,OUT010,130.33349056603777
FDE28,OUT027,5669.163351428568
FDO27,OUT035,1517.6348566210045
DRL23,OUT027,3175.335988157896
FDS28,OUT046,876.3205797979801
FDX24,OUT013,1437.187002666667
FDZ02,OUT035,1517.6348566210045
FDL46,OUT045,1874.430959859155
FDS60,OUT027,5669.163351428568
NCO06,OUT017,544.7908500000001
FDO16,OUT035,1349.2029098814226
FDC60,OUT049,1349.2029098814226
FDA48,OUT018,3327.9525829268296
FDZ36,OUT027,5669.163351428568
FDK27,OUT045,2022.5371509615377
FDW23,OUT018,544.7908500000001
FDM14,OUT018,1622.919642068967
FDM14,OUT013,1735.8992719626162
FDW60,OUT018,2736.9684298755183
FDE21,OUT013,1874.430959859155
NCM42,OUT035,1622.919642068967
FDY59,OUT010,230.00859181286555
DRI49,OUT049,1349.2029098814226
FDT28,OUT019,384.48867398374
FDQ22,OUT018,544.7908500000001
FDR60,OUT049,1349.2029098814226
FDC50,OUT019,230.00859181286555
FDV24,OUT013,2336.3497827027018
DRF48,OUT010,542.9755395973153
FDQ47,OUT046,643.5588362068966
DRN36,OUT049,1517.6348566210045
NCY06,OUT035,1961.813186982248
FDE52,OUT035,1437.187002666667
NCB54,OUT045,2022.5371509615377
NCF31,OUT035,2336.3497827027018
FDJ08,OUT027,5669.163351428568
NCC07,OUT017,1622.919642068967
NCD19,OUT027,1378.2631852760744
FDL46,OUT049,1874.430959859155
FDM20,OUT045,3828.653698245614
NCI06,OUT010,384.48867398374
DRM11,OUT035,4425.298447058824
NCH07,OUT018,2460.4566630434783
FDS23,OUT013,2153.3142637362644
FDO49,OUT018,754.5960957264955
FDS35,OUT049,1103.1862133333336
DRK39,OUT045,1349.2029098814226
DRI39,OUT049,876.3205797979801
FDV04,OUT017,2460.4566630434783
NCN14,OUT035,3035.8932718309848
FDH08,OUT013,3969.7492749999974
FDS20,OUT046,3343.8390911504407
FDV40,OUT049,1103.1862133333336
FDZ48,OUT010,230.00859181286555
FDS24,OUT027,2513.079854666666
FDK44,OUT049,2997.407679041916
FDS48,OUT045,2410.0863865853667
FDK26,OUT010,542.9755395973153
FDD23,OUT045,3035.8932718309848
NCH54,OUT017,2460.4566630434783
NCP14,OUT010,230.00859181286555
FDM60,OUT010,130.33349056603777
FDV24,OUT017,2410.0863865853667
FDH08,OUT018,3327.9525829268296
FDS12,OUT027,3175.335988157896
FDR39,OUT027,5669.163351428568
FDP12,OUT027,1378.2631852760744
DRF60,OUT027,5669.163351428568
FDC09,OUT035,1622.919642068967
FDF50,OUT018,2931.78876872038
FDG28,OUT035,3969.7492749999974
NCE19,OUT017,876.3205797979801
NCM53,OUT010,230.00859181286555
NCN18,OUT049,1735.8992719626162
FDF32,OUT035,2931.78876872038
FDF11,OUT013,3969.7492749999974
DRI59,OUT049,3828.653698245614
NCG54,OUT035,2753.324882397005
FDM44,OUT046,1735.8992719626162
FDT57,OUT018,3327.9525829268296
FDV24,OUT046,2410.0863865853667
FDI50,OUT019,542.9755395973153
FDS09,OUT035,754.5960957264955
NCC31,OUT027,4117.3177126315795
FDQ07,OUT019,542.9755395973153
FDC22,OUT017,3035.8932718309848
FDZ56,OUT046,2753.324882397005
FDZ40,OUT019,130.33349056603777
FDS46,OUT027,3175.335988157896
DRD24,OUT045,1961.813186982248
FDV45,OUT017,3035.8932718309848
FDL26,OUT045,2336.3497827027018
FDA56,OUT018,2022.5371509615377
FDN27,OUT046,1874.430959859155
FDM20,OUT049,3828.653698245614
FDO16,OUT017,1262.9388238410593
FDL03,OUT035,2931.78876872038
FDE58,OUT046,1874.430959859155
FDI02,OUT027,3175.335988157896
NCC55,OUT019,130.33349056603777
FDR03,OUT018,3327.9525829268296
FDB14,OUT017,1262.9388238410593
FDR45,OUT013,3969.7492749999974
NCN07,OUT017,1961.813186982248
FDM51,OUT019,230.00859181286555
FDT52,OUT027,5669.163351428568
FDL26,OUT046,2336.3497827027018
NCZ42,OUT046,3828.653698245614
DRI47,OUT019,384.48867398374
FDW40,OUT013,2153.3142637362644
FDN34,OUT046,2753.324882397005
FDS01,OUT035,2736.9684298755183
NCG55,OUT045,1874.430959859155
FDC11,OUT035,1349.2029098814226
FDX35,OUT018,3327.9525829268296
NCB06,OUT046,2753.324882397005
FDR09,OUT019,542.9755395973153
FDC53,OUT017,1517.6348566210045
FDY45,OUT013,4425.298447058824
FDA22,OUT010,384.48867398374
FDE02,OUT035,1517.6348566210045
FDW21,OUT045,1622.919642068967
FDV34,OUT046,1103.1862133333336
FDS59,OUT049,1735.8992719626162
NCW17,OUT017,2022.5371509615377
NCK54,OUT046,1874.430959859155
FDG17,OUT019,542.9755395973153
FDG35,OUT017,2997.407679041916
FDD08,OUT010,130.33349056603777
NCO07,OUT017,3628.94806124031
FDJ10,OUT010,286.4177705128205
FDW36,OUT017,1622.919642068967
FDW21,OUT010,230.00859181286555
FDY19,OUT017,1874.430959859155
DRE03,OUT013,754.5960957264955
NCC55,OUT049,643.5588362068966
FDH52,OUT010,130.33349056603777
FDO09,OUT017,4425.298447058824
FDU43,OUT045,3828.653698245614
FDX09,OUT010,384.48867398374
FDH40,OUT019,230.00859181286555
FDW58,OUT017,1622.919642068967
FDC47,OUT017,3969.7492749999974
NCR41,OUT035,1517.6348566210045
DRG49,OUT035,3969.7492749999974
FDC52,OUT027,4117.3177126315795
FDY13,OUT046,1103.1862133333336
FDY35,OUT013,544.7908500000001
FDI35,OUT017,3035.8932718309848
NCU18,OUT049,2153.3142637362644
FDY33,OUT018,2460.4566630434783
FDC15,OUT027,4117.3177126315795
FDU01,OUT049,3343.8390911504407
NCU42,OUT046,2753.324882397005
NCV29,OUT018,2736.9684298755183
NCY30,OUT017,3035.8932718309848
FDQ46,OUT049,1735.8992719626162
FDG58,OUT027,4117.3177126315795
FDK33,OUT017,3628.94806124031
NCD07,OUT045,1874.430959859155
NCX29,OUT027,4117.3177126315795
NCT42,OUT013,2410.0863865853667
DRN59,OUT035,754.5960957264955
FDI44,OUT035,1349.2029098814226
FDA45,OUT049,2736.9684298755183
FDP31,OUT045,1103.1862133333336
FDY01,OUT046,1874.430959859155
FDT09,OUT018,1961.813186982248
DRH03,OUT027,2513.079854666666
FDA36,OUT018,3035.8932718309848
NCF31,OUT017,2336.3497827027018
FDG14,OUT049,2410.0863865853667
FDG28,OUT027,5669.163351428568
FDU14,OUT049,4027.340974999999
FDY47,OUT019,286.4177705128205
FDI56,OUT049,1437.187002666667
DRD01,OUT013,876.3205797979801
FDM22,OUT046,876.3205797979801
FDH33,OUT013,544.7908500000001
DRZ24,OUT013,1874.430959859155
NCQ38,OUT046,1735.8992719626162
FDO16,OUT027,2513.079854666666
FDU07,OUT027,4117.3177126315795
NCB07,OUT013,2931.78876872038
FDU48,OUT045,1961.813186982248
NCM43,OUT045,2753.324882397005
FDR31,OUT010,384.48867398374
DRK49,OUT018,544.7908500000001
NCI30,OUT010,542.9755395973153
DRD60,OUT017,3035.8932718309848
NCG19,OUT046,3828.653698245614
FDH12,OUT035,1622.919642068967
FDM32,OUT035,1437.187002666667
FDM27,OUT035,2336.3497827027018
NCU53,OUT027,4117.3177126315795
NCQ18,OUT046,1517.6348566210045
FDS10,OUT013,2736.9684298755183
FDB33,OUT027,4117.3177126315795
FDI12,OUT013,1349.2029098814226
NCW42,OUT013,3628.94806124031
NCC06,OUT018,1961.813186982248
FDW02,OUT017,2022.5371509615377
NCD43,OUT017,1622.919642068967
FDM57,OUT018,1262.9388238410593
FDA58,OUT017,3969.7492749999974
FDK56,OUT046,3343.8390911504407
FDP52,OUT045,3828.653698245614
FDW20,OUT018,2022.5371509615377
FDS52,OUT049,1735.8992719626162
NCT29,OUT018,2022.5371509615377
NCL54,OUT013,2736.9684298755183
FDC05,OUT045,2931.78876872038
FDF34,OUT035,2931.78876872038
FDP03,OUT027,3175.335988157896
FDD32,OUT010,230.00859181286555
FDZ10,OUT045,2022.5371509615377
FDZ40,OUT035,876.3205797979801
FDD51,OUT018,544.7908500000001
NCY30,OUT019,384.48867398374
FDP58,OUT017,3628.94806124031
FDV49,OUT017,4425.298447058824
FDY24,OUT019,130.33349056603777
NCO55,OUT017,1622.919642068967
FDR13,OUT017,1874.430959859155
FDS51,OUT017,876.3205797979801
FDP26,OUT045,1622.919642068967
NCB54,OUT027,3175.335988157896
FDF32,OUT017,2931.78876872038
FDN31,OUT018,3035.8932718309848
DRM48,OUT017,544.7908500000001
FDN20,OUT049,2753.324882397005
DRL01,OUT046,3828.653698245614
FDV56,OUT049,1735.8992719626162
DRH13,OUT027,3175.335988157896
FDA03,OUT017,2559.2529541176473
FDF47,OUT027,5669.163351428568
FDX32,OUT046,2559.2529541176473
FDX57,OUT049,1517.6348566210045
NCA30,OUT045,3035.8932718309848
FDO49,OUT013,754.5960957264955
FDL04,OUT019,230.00859181286555
DRM48,OUT035,643.5588362068966
FDR16,OUT013,3628.94806124031
NCC19,OUT018,3035.8932718309848
NCE42,OUT045,3828.653698245614
FDY24,OUT017,876.3205797979801
FDH19,OUT049,2736.9684298755183
FDJ46,OUT013,2997.407679041916
FDN45,OUT010,542.9755395973153
FDY08,OUT035,1961.813186982248
FDZ37,OUT035,1349.2029098814226
NCT30,OUT045,754.5960957264955
DRY23,OUT018,544.7908500000001
NCZ30,OUT018,2022.5371509615377
FDC44,OUT018,1874.430959859155
FDB45,OUT035,1622.919642068967
FDY04,OUT013,2460.4566630434783
FDM27,OUT046,2753.324882397005
FDZ43,OUT017,3969.7492749999974
FDT39,OUT019,384.48867398374
NCC06,OUT019,286.4177705128205
FDL15,OUT027,4117.3177126315795
FDL57,OUT017,4425.298447058824
FDU08,OUT046,1517.6348566210045
FDK40,OUT017,4425.298447058824
FDQ12,OUT010,542.9755395973153
FDS48,OUT017,2410.0863865853667
FDP09,OUT045,3628.94806124031
FDW21,OUT049,1517.6348566210045
FDY25,OUT035,3035.8932718309848
DRE13,OUT017,1262.9388238410593
FDV43,OUT019,130.33349056603777
FDD22,OUT045,1622.919642068967
FDM46,OUT019,230.00859181286555
NCO30,OUT010,542.9755395973153
FDM25,OUT046,2997.407679041916
NCN41,OUT049,2153.3142637362644
FDU24,OUT045,1437.187002666667
FDZ50,OUT046,3343.8390911504407
FDP45,OUT013,4425.298447058824
NCM54,OUT045,2022.5371509615377
FDW10,OUT019,384.48867398374
FDP20,OUT017,2022.5371509615377
FDK32,OUT046,2410.0863865853667
FDN52,OUT049,1349.2029098814226
FDM58,OUT045,1622.919642068967
FDZ46,OUT027,3175.335988157896
NCA18,OUT018,1874.430959859155
FDD35,OUT046,2153.3142637362644
NCK31,OUT035,754.5960957264955
FDI40,OUT027,2513.079854666666
FDT50,OUT019,230.00859181286555
NCT06,OUT046,2753.324882397005
FDT31,OUT035,3035.8932718309848
FDT45,OUT049,876.3205797979801
FDT13,OUT045,3035.8932718309848
FDO50,OUT045,1437.187002666667
NCU18,OUT010,286.4177705128205
NCR54,OUT049,2931.78876872038
NCO18,OUT018,2736.9684298755183
FDU09,OUT045,876.3205797979801
FDT13,OUT018,3035.8932718309848
FDE09,OUT046,1735.8992719626162
NCK53,OUT019,230.00859181286555
FDG45,OUT049,3628.94806124031
DRH15,OUT035,643.5588362068966
FDO21,OUT019,542.9755395973153
FDD14,OUT027,5669.163351428568
FDC09,OUT046,1735.8992719626162
FDH45,OUT027,1378.2631852760744
FDV32,OUT046,1103.1862133333336
FDG12,OUT035,1874.430959859155
FDS32,OUT013,2153.3142637362644
NCL55,OUT018,3327.9525829268296
DRE01,OUT035,3969.7492749999974
DRE15,OUT049,1349.2029098814226
NCL42,OUT045,3828.653698245614
FDP31,OUT013,1103.1862133333336
FDN33,OUT018,1262.9388238410593
FDZ59,OUT046,2753.324882397005
FDE45,OUT010,384.48867398374
FDJ07,OUT013,1874.430959859155
FDQ45,OUT018,3035.8932718309848
FDM33,OUT027,5669.163351428568
FDO15,OUT010,130.33349056603777
FDM46,OUT013,1437.187002666667
FDR03,OUT045,3628.94806124031
FDY49,OUT018,2460.4566630434783
FDQ60,OUT045,1874.430959859155
FDW10,OUT049,2736.9684298755183
FDO51,OUT049,643.5588362068966
FDJ40,OUT018,1622.919642068967
FDS20,OUT018,3035.8932718309848
FDU45,OUT013,1874.430959859155
FDV02,OUT035,2753.324882397005
FDN09,OUT046,3828.653698245614
NCM55,OUT027,5669.163351428568
FDN23,OUT018,2559.2529541176473
FDY31,OUT010,384.48867398374
FDW03,OUT010,230.00859181286555
FDD14,OUT046,3343.8390911504407
FDV23,OUT017,2022.5371509615377
DRI03,OUT045,2736.9684298755183
FDN13,OUT035,1517.6348566210045
FDF45,OUT027,1378.2631852760744
FDU46,OUT035,1349.2029098814226
FDB57,OUT049,3628.94806124031
FDV12,OUT049,1517.6348566210045
FDQ58,OUT013,2410.0863865853667
NCA18,OUT017,1874.430959859155
FDH52,OUT049,876.3205797979801
FDM24,OUT018,2410.0863865853667
NCP43,OUT027,5669.163351428568
NCO18,OUT019,384.48867398374
FDM32,OUT017,1262.9388238410593
NCL07,OUT017,544.7908500000001
FDK03,OUT013,4425.298447058824
FDP59,OUT017,1622.919642068967
FDQ24,OUT049,4027.340974999999
FDQ16,OUT018,1622.919642068967
FDU44,OUT013,2460.4566630434783
FDH28,OUT010,130.33349056603777
FDV28,OUT019,130.33349056603777
FDM22,OUT045,876.3205797979801
FDR56,OUT046,2931.78876872038
FDV39,OUT049,2931.78876872038
FDU37,OUT019,130.33349056603777
FDQ11,OUT010,542.9755395973153
FDX02,OUT045,3628.94806124031
NCS42,OUT018,1262.9388238410593
FDY57,OUT027,2513.079854666666
FDB21,OUT049,3828.653698245614
FDE28,OUT017,3969.7492749999974
FDQ55,OUT017,1874.430959859155
FDA48,OUT049,3628.94806124031
FDZ19,OUT045,2997.407679041916
NCC43,OUT045,4027.340974999999
NCV18,OUT046,1349.2029098814226
NCA42,OUT018,2460.4566630434783
FDY45,OUT046,4027.340974999999
NCC30,OUT045,2736.9684298755183
FDM57,OUT013,1349.2029098814226
FDL09,OUT010,384.48867398374
FDB09,OUT027,3175.335988157896
FDT44,OUT035,1874.430959859155
NCT06,OUT027,4117.3177126315795
FDX26,OUT049,3343.8390911504407
FDK32,OUT013,2336.3497827027018
DRA12,OUT046,2153.3142637362644
FDO46,OUT010,542.9755395973153
FDE52,OUT013,1349.2029098814226
NCH42,OUT045,3828.653698245614
FDV08,OUT035,643.5588362068966
FDB47,OUT018,3327.9525829268296
FDC28,OUT010,230.00859181286555
FDD22,OUT046,1874.430959859155
FDS07,OUT027,3175.335988157896
DRI13,OUT045,3628.94806124031
FDG32,OUT018,3327.9525829268296
FDU14,OUT017,4425.298447058824
FDD28,OUT019,130.33349056603777
NCP41,OUT017,1622.919642068967
FDS08,OUT049,2736.9684298755183
FDX47,OUT045,2753.324882397005
FDC53,OUT019,230.00859181286555
FDQ19,OUT035,3969.7492749999974
FDL14,OUT045,2336.3497827027018
FDM33,OUT019,542.9755395973153
FDA51,OUT045,1874.430959859155
FDZ27,OUT018,754.5960957264955
FDT04,OUT046,643.5588362068966
DRC13,OUT049,2153.3142637362644
FDR16,OUT027,5669.163351428568
FDQ03,OUT027,5669.163351428568
FDE38,OUT035,2753.324882397005
DRH23,OUT027,1378.2631852760744
FDT11,OUT019,542.9755395973153
FDD09,OUT035,2736.9684298755183
FDR40,OUT045,1349.2029098814226
FDX07,OUT017,3035.8932718309848
FDR07,OUT035,1517.6348566210045
FDA51,OUT017,1874.430959859155
FDT59,OUT019,542.9755395973153
FDF20,OUT017,2931.78876872038
FDR13,OUT045,1874.430959859155
FDY26,OUT049,3628.94806124031
FDW04,OUT017,1961.813186982248
FDK52,OUT017,3969.7492749999974
FDN60,OUT049,2753.324882397005
FDM09,OUT019,384.48867398374
FDP46,OUT049,1349.2029098814226
FDB50,OUT019,130.33349056603777
NCQ29,OUT049,4027.340974999999
FDP16,OUT027,5669.163351428568
FDX33,OUT018,2460.4566630434783
FDP07,OUT010,542.9755395973153
FDN22,OUT046,4027.340974999999
FDF39,OUT049,4027.340974999999
FDS21,OUT017,876.3205797979801
NCM42,OUT013,1735.8992719626162
FDK50,OUT019,384.48867398374
DRF13,OUT027,4117.3177126315795
FDH35,OUT018,2460.4566630434783
FDP60,OUT018,1517.6348566210045
DRJ49,OUT027,3175.335988157896
NCT42,OUT019,384.48867398374
FDE38,OUT049,2753.324882397005
FDI04,OUT049,2931.78876872038
NCH54,OUT045,2753.324882397005
FDT56,OUT049,876.3205797979801
DRD15,OUT018,3327.9525829268296
FDV58,OUT013,3343.8390911504407
FDP21,OUT049,3343.8390911504407
FDH05,OUT013,3969.7492749999974
FDR10,OUT027,4117.3177126315795
NCP06,OUT045,2410.0863865853667
FDF33,OUT049,1735.8992719626162
DRK37,OUT013,3343.8390911504407
DRH49,OUT045,1349.2029098814226
FDT58,OUT013,2460.4566630434783
FDD41,OUT018,1622.919642068967
FDP40,OUT018,1622.919642068967
FDM51,OUT027,2513.079854666666
FDO45,OUT010,230.00859181286555
FDW33,OUT010,230.00859181286555
FDY24,OUT045,876.3205797979801
FDB10,OUT010,542.9755395973153
FDM40,OUT035,1961.813186982248
NCI06,OUT017,3035.8932718309848
FDW12,OUT019,384.48867398374
FDX48,OUT027,4117.3177126315795
NCW05,OUT027,3175.335988157896
FDX27,OUT017,1517.6348566210045
DRM37,OUT045,2931.78876872038
FDA38,OUT045,3828.653698245614
FDR36,OUT046,643.5588362068966
FDZ45,OUT046,2931.78876872038
FDG05,OUT017,2460.4566630434783
FDK28,OUT013,4425.298447058824
FDV47,OUT045,1349.2029098814226
FDN21,OUT045,2753.324882397005
FDP20,OUT027,3175.335988157896
FDI35,OUT045,3035.8932718309848
DRY23,OUT013,544.7908500000001
FDA56,OUT017,2022.5371509615377
FDB09,OUT013,2153.3142637362644
NCO26,OUT027,3175.335988157896
FDQ49,OUT018,2336.3497827027018
FDI52,OUT027,3175.335988157896
FDZ44,OUT027,3175.335988157896
FDZ09,OUT018,2460.4566630434783
FDY03,OUT049,1874.430959859155
NCG42,OUT017,1961.813186982248
DRI13,OUT027,5669.163351428568
FDQ32,OUT013,2153.3142637362644
FDW16,OUT035,1437.187002666667
FDU27,OUT046,754.5960957264955
FDR28,OUT010,384.48867398374
FDQ49,OUT010,384.48867398374
FDS37,OUT046,1874.430959859155
FDW26,OUT018,3327.9525829268296
FDX12,OUT018,3327.9525829268296
NCP06,OUT013,2410.0863865853667
FDW45,OUT010,384.48867398374
NCN30,OUT049,1517.6348566210045
FDN24,OUT049,876.3205797979801
NCL41,OUT027,1378.2631852760744
FDR02,OUT019,230.00859181286555
FDD09,OUT010,384.48867398374
FDS33,OUT010,230.00859181286555
FDU22,OUT045,2022.5371509615377
FDI53,OUT013,2460.4566630434783
DRH01,OUT049,2736.9684298755183
FDX32,OUT013,2153.3142637362644
NCP30,OUT018,544.7908500000001
FDB60,OUT045,2931.78876872038
FDB14,OUT049,1437.187002666667
NCP02,OUT035,876.3205797979801
FDJ10,OUT017,1961.813186982248
FDG34,OUT046,1735.8992719626162
NCB18,OUT017,1262.9388238410593
FDM16,OUT049,1103.1862133333336
FDW25,OUT018,1262.9388238410593
FDB35,OUT010,230.00859181286555
DRN11,OUT013,2153.3142637362644
FDF41,OUT019,542.9755395973153
FDH16,OUT045,1349.2029098814226
NCQ50,OUT018,3327.9525829268296
DRH23,OUT018,876.3205797979801
DRJ37,OUT013,2336.3497827027018
DRJ24,OUT027,5669.163351428568
FDY16,OUT035,3035.8932718309848
FDQ27,OUT045,1622.919642068967
FDZ33,OUT045,2410.0863865853667
FDF29,OUT045,1961.813186982248
FDA08,OUT049,2753.324882397005
FDG31,OUT046,1103.1862133333336
FDE34,OUT019,542.9755395973153
NCR30,OUT027,1378.2631852760744
FDV33,OUT035,4425.298447058824
DRZ24,OUT018,2022.5371509615377
NCL54,OUT035,2997.407679041916
FDR12,OUT049,2997.407679041916
NCC54,OUT046,3828.653698245614
DRN59,OUT013,754.5960957264955
FDX50,OUT019,230.00859181286555
FDV31,OUT027,5669.163351428568
NCA29,OUT027,4117.3177126315795
FDW60,OUT049,2736.9684298755183
FDX08,OUT017,3035.8932718309848
DRD49,OUT013,3969.7492749999974
FDD33,OUT046,3828.653698245614
FDW35,OUT013,544.7908500000001
FDJ36,OUT017,1622.919642068967
FDV51,OUT035,2753.324882397005
FDW36,OUT046,1735.8992719626162
FDH35,OUT046,2753.324882397005
NCS30,OUT027,3175.335988157896
FDN49,OUT017,544.7908500000001
FDL08,OUT018,3327.9525829268296
FDI09,OUT013,3969.7492749999974
FDP19,OUT018,1961.813186982248
FDU21,OUT010,130.33349056603777
NCP41,OUT045,1622.919642068967
FDY10,OUT013,1874.430959859155
FDP12,OUT018,544.7908500000001
NCN26,OUT049,1874.430959859155
FDK44,OUT013,2997.407679041916
FDC28,OUT049,1735.8992719626162
FDJ41,OUT027,5669.163351428568
NCT29,OUT035,2022.5371509615377
NCH42,OUT019,542.9755395973153
FDU60,OUT018,2460.4566630434783
FDS02,OUT045,3035.8932718309848
FDC51,OUT046,2153.3142637362644
FDU03,OUT013,3343.8390911504407
FDX39,OUT045,3628.94806124031
NCY05,OUT010,130.33349056603777
NCL06,OUT027,5669.163351428568
FDD32,OUT035,1349.2029098814226
NCN41,OUT045,2022.5371509615377
NCX53,OUT049,2153.3142637362644
FDU57,OUT019,384.48867398374
FDQ23,OUT046,1735.8992719626162
FDQ52,OUT045,4027.340974999999
FDC14,OUT045,643.5588362068966
FDY09,OUT035,2736.9684298755183
FDQ28,OUT045,2336.3497827027018
FDV25,OUT046,3628.94806124031
FDJ07,OUT035,1874.430959859155
DRB25,OUT049,1735.8992719626162
FDK52,OUT019,542.9755395973153
FDY52,OUT027,1378.2631852760744
FDB28,OUT046,2931.78876872038
FDT36,OUT035,643.5588362068966
FDV25,OUT017,3628.94806124031
NCN07,OUT027,3175.335988157896
FDC57,OUT017,3035.8932718309848
FDQ03,OUT018,3327.9525829268296
FDU23,OUT017,2460.4566630434783
NCX41,OUT035,3628.94806124031
NCD06,OUT035,754.5960957264955
FDW08,OUT045,1622.919642068967
NCU29,OUT017,2559.2529541176473
NCE06,OUT013,2460.4566630434783
FDV52,OUT010,286.4177705128205
FDB02,OUT017,2736.9684298755183
NCR18,OUT045,643.5588362068966
FDK16,OUT049,1517.6348566210045
NCQ29,OUT010,542.9755395973153
FDZ01,OUT019,230.00859181286555
FDW27,OUT035,2753.324882397005
FDD17,OUT018,3327.9525829268296
FDW39,OUT013,2736.9684298755183
DRH59,OUT045,1103.1862133333336
FDS52,OUT013,1735.8992719626162
FDU40,OUT027,5669.163351428568
NCF54,OUT013,2997.407679041916
FDH46,OUT045,1622.919642068967
NCP14,OUT049,1735.8992719626162
FDH50,OUT049,3343.8390911504407
DRF15,OUT010,384.48867398374
FDV27,OUT027,2513.079854666666
NCJ06,OUT049,2153.3142637362644
FDN02,OUT018,3327.9525829268296
FDQ51,OUT049,754.5960957264955
FDQ07,OUT017,3628.94806124031
FDS45,OUT049,1735.8992719626162
NCJ06,OUT045,2022.5371509615377
FDD36,OUT035,1874.430959859155
FDY25,OUT045,3035.8932718309848
FDU52,OUT046,2336.3497827027018
DRK47,OUT017,3969.7492749999974
NCL30,OUT017,1961.813186982248
FDN22,OUT035,4425.298447058824
NCF30,OUT027,3175.335988157896
FDK03,OUT035,4425.298447058824
FDT45,OUT017,876.3205797979801
NCC54,OUT027,5669.163351428568
FDP08,OUT018,2931.78876872038
FDU44,OUT046,2753.324882397005
DRG39,OUT035,876.3205797979801
